"clustid" "x1" "x2" "x3" "inclusion" "g"
"7360" 6887 115.571393201593 29.5786463232762 8 TRUE NA
"7361" 6892 0 16.1000003814697 2 TRUE "b"
"7362" 6894 0 0 1 TRUE "a"
"7363" 6894 171.71897002833 22.2999999788072 9 TRUE "a"
"7364" 6895 0 27.8083332379659 12 TRUE "b"
"7365" 6895 120.225323671213 8.33750009536743 8 TRUE "b"
"7366" 6895 0 23.4624998569489 8 TRUE "b"
"7367" 6898 500.223734250057 21.9416669209798 13 TRUE NA
"7368" 6898 538.731593957691 27.5750001271566 12 TRUE NA
"7369" 6898 562.325744486272 26.7461539048415 13 TRUE NA
"7370" 6898 363.289101292255 24.3999998569489 8 TRUE NA
"7375" 6901 163.983075438171 22.5250000953674 5 TRUE "b"
"7376" 6901 378.168789329399 29.0866089060492 6 TRUE "b"
"7377" 6902 752.075629035511 31.6461539635291 13 TRUE "a"
"7378" 6902 0 19.387500166893 8 TRUE "a"
"7379" 6902 0 15.5148568009529 3 TRUE "a"
"7380" 6903 524.074385678555 25.8363635323264 11 TRUE NA
"7381" 6903 0 31.4393984715067 7 TRUE NA
"7382" 6905 24.337113196334 11.8000001907349 1 TRUE NA
"7383" 6905 27.1765483287375 7.20000004768372 2 TRUE NA
"7384" 6927 0 21.2800003051758 5 TRUE "a"
"7385" 6927 0 26.7000001271566 3 TRUE "a"
"7386" 6927 0 20.7999998728434 3 TRUE "a"
"7387" 6929 0 39.142027245601 10 TRUE "a"
"7388" 6929 0 6.69999980926514 1 TRUE "a"
"7389" 6929 0 34.5789761607584 6 TRUE "a"
"7390" 6931 0 29.6200000762939 5 TRUE NA
"7391" 6931 0 28.4400001525879 5 TRUE NA
"7392" 6931 0 26.9476461854848 3 TRUE NA
"7393" 6931 0 21.7048881584636 4 TRUE NA
"7394" 6934 0 8.73333342870077 3 TRUE "a"
"7395" 6934 0 32.6333338419596 3 TRUE "a"
"7396" 6934 0 31.8608536528735 2 TRUE "a"
"7397" 6934 0 32.0000009536743 4 TRUE "a"
"7399" 6937 39.3879880989684 28.7262694865425 7 TRUE NA
"7400" 6937 288.115096688627 27.7948332552647 6 TRUE NA
"7401" 6937 9.83205198082584 23.6882059549271 7 TRUE NA
"7402" 6939 71.1767408258384 12.5605192494815 5 TRUE NA
"7403" 6939 61.9836990839823 17.4000000953674 2 TRUE NA
"7404" 6939 33.8573936664106 16.4333332379659 6 TRUE NA
"7409" 6941 524.106577385484 25.8705883587108 17 TRUE NA
"7410" 6941 322.437792875399 25.6333332061768 9 TRUE NA
"7411" 6941 0 0 1 TRUE NA
"7412" 6941 514.642153145358 21.8777779208289 18 TRUE NA
"7413" 6942 201.972756278224 17.887500166893 8 TRUE NA
"7414" 6942 278.052837596969 19.9727272120389 11 TRUE NA
"7415" 6942 0 0 0 TRUE NA
"7416" 6942 333.748133703488 20.7363634976474 11 TRUE NA
"7417" 6943 577.636097089513 35.288889143202 9 TRUE "a"
"7418" 6943 408.714123531616 28.7000000476837 8 TRUE "a"
"7419" 6943 26.1657334658036 7.15000009536743 2 TRUE "a"
"7420" 6943 861.110241756382 41.674999554952 12 TRUE "a"
"7421" 6944 496.1230718099 26.5990212439888 12 TRUE NA
"7422" 6944 284.037201832583 31.890909021551 11 TRUE NA
"7423" 6944 0 28.2055660605105 3 TRUE NA
"7424" 6944 264.965003963249 30.7714279719761 7 TRUE NA
"7425" 6945 415.095355313717 21.7000000693581 11 TRUE "a"
"7426" 6945 121.169768842967 18.9375 8 TRUE "a"
"7427" 6945 295.493334079333 42.1199996948242 5 TRUE "a"
"7432" 6947 380.217747091929 26.8833333651225 12 TRUE NA
"7433" 6947 261.295787445923 27.6899997711182 10 TRUE NA
"7434" 6947 162.645190211307 27.3857143947056 7 TRUE NA
"7435" 6947 464.378096204686 30.1117647956399 17 TRUE NA
"7436" 6948 108.83615533758 25.1333332061768 9 TRUE NA
"7437" 6948 159.510464407832 33.1699998855591 10 TRUE NA
"7440" 6950 194.108756579146 31.5937020610284 10 TRUE NA
"7441" 6950 588.149565262309 37.2299999237061 10 TRUE NA
"7442" 6950 25.7968499039205 6.92402666678855 3 TRUE NA
"7443" 6952 131.802454306549 12.9976485477041 9 TRUE "a"
"7444" 6952 641.910045105102 34.2307693774884 13 TRUE "a"
"7445" 6954 0 8 1 TRUE NA
"7446" 6954 0 28.2000001271566 6 TRUE NA
"7447" 6954 360.396634864371 35.0444439782037 9 TRUE NA
"7448" 6954 57.2800377824024 30.7250003814697 4 TRUE NA
"7449" 6956 0 25.7857142857143 7 TRUE "b"
"7450" 6956 366.304509763878 29.9070684008491 14 TRUE "b"
"7451" 6956 0 26.9500002861023 4 TRUE "b"
"7452" 6957 231.999839590811 24.8857143947056 7 TRUE NA
"7453" 6957 0 20.1571427753993 7 TRUE NA
"7454" 6957 235.237019010654 23.1537992187892 8 TRUE NA
"7457" 6966 0 32.2249999046326 8 TRUE NA
"7458" 6966 0 17.736363844438 11 TRUE NA
"7459" 6967 0 29.6799999237061 5 TRUE "a"
"7460" 6967 0 31.8499994277954 6 TRUE "a"
"7461" 6967 0 31.8249998092651 4 TRUE "a"
"7462" 6967 0 31.5571430751256 7 TRUE "a"
"7463" 6968 9.77678551591873 6.90000009536743 1 TRUE "b"
"7464" 6968 61.7931837491437 22.875 8 TRUE "b"
"7465" 6968 75.3335722223555 26.8142858232771 7 TRUE "b"
"7466" 6968 0 28.4692309452937 13 TRUE "b"
"7467" 6969 0 24.7333335876465 3 TRUE NA
"7468" 6969 0 20.7000001271566 3 TRUE NA
"7469" 6969 0 5.95000004768372 2 TRUE NA
"7470" 6969 0 26.069073633042 4 TRUE NA
"7471" 6970 176.298340930894 23.5111110475328 9 TRUE NA
"7472" 6970 152.319064105018 21.8249996900558 8 TRUE NA
"7473" 6970 0 30.9714287349156 7 TRUE NA
"7474" 6970 110.324276791077 21.2874997854233 8 TRUE NA
"7475" 6971 0 27.6540575851836 10 TRUE "b"
"7476" 6971 0 36.7749996185303 4 TRUE "b"
"7477" 6971 101.478957300137 27.5000004768372 4 TRUE "b"
"7478" 6971 0 27.4874997138977 8 TRUE "b"
"7479" 6972 0 29.6000003814697 2 TRUE NA
"7480" 6972 0 32 1 TRUE NA
"7481" 6972 0 20.0800003051758 5 TRUE NA
"7482" 6973 0 27.4375002384186 8 TRUE "b"
"7483" 6973 0 12.5 3 TRUE "b"
"7484" 6973 23.1478623441863 11.1999998092651 1 TRUE "b"
"7485" 6973 0 29.7818601697635 4 TRUE "b"
"7486" 6979 0 29.7833331425985 6 TRUE "a"
"7487" 6979 0 29.5181818875399 11 TRUE "a"
"7488" 6979 0 28.1324898215748 6 TRUE "a"
"7489" 6979 0 27.4824388831264 9 TRUE "a"
"7490" 6980 0 30.0111111534966 9 TRUE NA
"7491" 6981 0 18.8599998474121 5 TRUE NA
"7492" 6981 0 26.8736534535965 10 TRUE NA
"7493" 6986 0 18.915859048035 6 TRUE NA
"7494" 6988 0 22.8833334445953 12 TRUE "a"
"7495" 6988 0 25.1428574153355 7 TRUE "a"
"7496" 6988 0 33.6999992370605 5 TRUE "a"
"7497" 6988 0 30.3799999237061 5 TRUE "a"
"7498" 6991 0 22.3545454198664 11 TRUE NA
"7499" 6991 52.8840827200106 25.1285713740758 7 TRUE NA
"7500" 6991 0 25.7714286531721 14 TRUE NA
"7501" 6994 0 0 0 TRUE NA
"7502" 6994 0 0 0 TRUE NA
"7503" 6994 0 23.3333333333333 3 TRUE NA
"7504" 6996 320.528510191866 13.9416666825612 12 TRUE NA
"7505" 6998 0 30.7666664123535 6 TRUE NA
"7506" 6998 0 30.1333338419596 6 TRUE NA
"7507" 6998 629.791791231173 24.9588812298914 12 TRUE NA
"7508" 6998 656.763500702243 28.5692310333252 13 TRUE NA
"7509" 7003 0 24.5500001907349 2 TRUE "a"
"7510" 7003 44.0395356431136 26.8714286259242 7 TRUE "a"
"7511" 7004 0 31.1200004577637 5 TRUE "a"
"7512" 7004 0 27.8125004768372 8 TRUE "a"
"7513" 7004 0 35.4625000953674 8 TRUE "a"
"7514" 7004 0 27.1881839478344 11 TRUE "a"
"7515" 7008 0 16.9012657579916 12 TRUE NA
"7516" 7008 988.537463905582 35.6062498092651 16 TRUE NA
"7521" 7013 0 25.2185349215708 11 TRUE NA
"7522" 7013 0 11.8000001907349 2 TRUE NA
"7523" 7013 669.869376407527 27.6994922520512 15 TRUE NA
"7524" 7013 0 0 0 TRUE NA
"7525" 7014 0 19.2013415073127 9 TRUE "b"
"7526" 7014 0 12.1500000953674 2 TRUE "b"
"7527" 7014 0 33.1714286804199 7 TRUE "b"
"7528" 7014 21.673618343169 21.3666667938232 3 TRUE "b"
"7529" 7084 0 28.5733964414276 8 TRUE "a"
"7530" 7084 0 32.0500005086263 6 TRUE "a"
"7531" 7084 0 30.1474196666205 4 TRUE "a"
"7534" 7089 0 27.8500000635783 6 TRUE "b"
"7535" 7089 0 21.4666665395101 6 TRUE "b"
"7536" 7089 0 14.1333335240682 6 TRUE "b"
"7537" 7089 0 27.516666730245 6 TRUE "b"
"7538" 7091 0 33.7669934202258 3 TRUE "a"
"7539" 7091 0 31.2666664123535 3 TRUE "a"
"7540" 7091 0 27.4666665395101 3 TRUE "a"
"7541" 7091 0 10.7800000190735 6 TRUE "a"
"7542" 7093 341.592506439468 24.1000000880315 13 TRUE NA
"7543" 7093 17.4021004170972 19.1311066926967 4 TRUE NA
"7544" 7093 0 25.7791143797082 8 TRUE NA
"7545" 7093 335.381677321837 27.4749999046326 12 TRUE NA
"7546" 7094 0 4.69999980926514 1 TRUE NA
"7547" 7094 0 0 1 TRUE NA
"7548" 7094 73.0522963916651 11.2999998728434 3 TRUE NA
"7549" 7094 150.10108270384 11.2857141494751 7 TRUE NA
"7550" 7095 134.554402542772 22.1505325149085 5 TRUE "a"
"7551" 7095 0 0 0 TRUE "a"
"7552" 7095 231.187856239364 24.6333335240682 6 TRUE "a"
"7553" 7095 654.72546760084 23.1688828835098 16 TRUE "a"
"7554" 7096 178.989972358712 36.9048820052433 8 TRUE NA
"7555" 7096 141.911504150708 26.7339684679666 12 TRUE NA
"7556" 7096 195.276841505434 29.8437499403954 16 TRUE NA
"7557" 7096 171.380689490553 30.6727275848389 11 TRUE NA
"7562" 7098 284.586476024913 37.1375002861023 8 TRUE NA
"7563" 7098 0 18.0104313914476 4 TRUE NA
"7564" 7098 507.262955741552 37.1777776082357 9 TRUE NA
"7565" 7098 227.051199444886 29.7181821302934 11 TRUE NA
"7566" 7099 65.7502113045302 31.5184728425836 4 TRUE NA
"7567" 7099 239.742385837274 33.4749994277954 4 TRUE NA
"7568" 7099 0 23.7000007629395 1 TRUE NA
"7569" 7099 135.791607139268 23.2777778837416 9 TRUE NA
"7570" 7101 298.572122764042 31.9731598333759 11 TRUE NA
"7571" 7101 286.234926385419 27.571428162711 7 TRUE NA
"7572" 7101 330.288353295393 24.5494982712704 9 TRUE NA
"7573" 7101 238.166029017792 32.7499998410543 12 TRUE NA
"7574" 7102 207.667257911628 29.7099996566772 10 TRUE "a"
"7575" 7102 227.74625992402 26.837499499321 8 TRUE "a"
"7576" 7102 493.045044505115 32.6499998092651 10 TRUE "a"
"7577" 7102 456.981531982541 33.9300006866455 10 TRUE "a"
"7578" 7103 233.309985040131 32.1727272380482 11 TRUE "a"
"7579" 7103 554.43560980031 32.3195162874138 12 TRUE "a"
"7580" 7103 225.984270507067 26.3900001525879 10 TRUE "a"
"7581" 7103 91.8106935337781 22.5358623591088 8 TRUE "a"
"7582" 7104 391.565222070722 28.5083333651225 12 TRUE "a"
"7583" 7104 272.83083895129 26.3444445927938 9 TRUE "a"
"7584" 7104 586.82332804092 28.6333333333333 15 TRUE "a"
"7585" 7104 142.601469829099 24.9111111429003 9 TRUE "a"
"7586" 7105 345.07691782144 34.891666730245 12 TRUE NA
"7587" 7105 139.590934550466 33.8499999046326 8 TRUE NA
"7588" 7105 315.856687453885 21.127272865989 11 TRUE NA
"7589" 7105 117.190386734449 34.4444444444444 9 TRUE NA
"7590" 7109 97.2109879206723 22.2111112806532 9 TRUE "a"
"7591" 7109 299.819576937672 28.9810273634067 6 TRUE "a"
"7592" 7109 121.402325290477 40.6777780320909 9 TRUE "a"
"7593" 7110 14.4865449120326 7.19999980926514 1 TRUE NA
"7594" 7110 0 18.9499998092651 2 TRUE NA
"7595" 7110 0 0 0 TRUE NA
"7596" 7110 0 0 0 TRUE NA
"7597" 7112 21.4151760255794 8.90851504354645 3 TRUE NA
"7598" 7112 0 32.5750002861023 4 TRUE NA
"7599" 7112 0 21.2999998728434 6 TRUE NA
"7602" 7115 194.045757304807 27.0793457400787 5 TRUE "a"
"7603" 7115 0 29.4001564844318 9 TRUE "a"
"7604" 7115 0 22.0356497827284 4 TRUE "a"
"7605" 7115 0 0 0 TRUE "a"
"7606" 7116 0 24.1700000762939 10 TRUE NA
"7607" 7116 14.7857135519763 24.7999999523163 4 TRUE NA
"7608" 7116 41.8039925965213 25.9500002861023 4 TRUE NA
"7609" 7116 0 24.0285715375628 7 TRUE NA
"7610" 7120 0 24.1749997138977 4 TRUE "b"
"7611" 7120 173.054436374049 31.1124997138977 8 TRUE "b"
"7612" 7120 91.5669841395274 25.3808503618971 4 TRUE "b"
"7613" 7120 0 23.5308685544799 9 TRUE "b"
"7614" 7121 0 18.4499998092651 2 TRUE "a"
"7615" 7121 20.2052992330683 13.3000001907349 2 TRUE "a"
"7616" 7121 0 26.8499994277954 2 TRUE "a"
"7617" 7121 0 21.6400001525879 6 TRUE "a"
"7618" 7122 35.6173816514333 17.8999996185303 2 TRUE NA
"7619" 7122 0 17.2307692307692 13 TRUE NA
"7620" 7122 0 20.8710135084308 4 TRUE NA
"7621" 7122 62.898618437926 22.0714282989502 7 TRUE NA
"7622" 7123 0 13.660000038147 5 TRUE NA
"7623" 7123 0 0 1 TRUE NA
"7624" 7123 222.443021513223 22.957142829895 7 TRUE NA
"7625" 7123 182.616534712716 20.8902554510358 9 TRUE NA
"7626" 7124 19.7434721756279 10.639999961853 5 TRUE NA
"7627" 7124 0 21.2772265634512 7 TRUE NA
"7628" 7124 0 27.3105731871686 5 TRUE NA
"7629" 7124 0 17.375 4 TRUE NA
"7630" 7125 0 25.3138126325581 7 TRUE NA
"7631" 7125 0 28.7444443172879 9 TRUE NA
"7632" 7125 0 25.1333332061768 3 TRUE NA
"7633" 7127 0 21.2749996185303 4 TRUE NA
"7634" 7127 0 24.1499996185303 4 TRUE NA
"7635" 7127 0 27.8142855507987 7 TRUE NA
"7636" 7127 0 21.9200000762939 5 TRUE NA
"7637" 7128 0 0 0 TRUE "b"
"7638" 7128 31.7692394602052 21.6599998474121 5 TRUE "b"
"7639" 7132 0 21.9352431647557 7 TRUE "a"
"7640" 7132 0 9.43333339691162 3 TRUE "a"
"7641" 7134 0 20.2083330949148 12 TRUE "b"
"7642" 7135 0 29.3000000544957 7 TRUE NA
"7643" 7135 0 24.482271167576 8 TRUE NA
"7644" 7135 0 27.3999999364217 6 TRUE NA
"7645" 7135 0 25.1875002384186 8 TRUE NA
"7646" 7137 0 31.7599998474121 5 TRUE "b"
"7647" 7137 0 29.3714286259242 7 TRUE "b"
"7648" 7137 0 34.7307690106905 13 TRUE "b"
"7649" 7137 0 30.6666668785943 9 TRUE "b"
"7650" 7138 60.6535745155488 32 1 TRUE "a"
"7651" 7138 459.552535006667 23.3662420713453 12 TRUE "a"
"7652" 7138 0 21.7442020334639 6 TRUE "a"
"7653" 7138 210.988588436678 13.820687763787 8 TRUE "a"
"7654" 7139 0 32.792132413155 10 TRUE "a"
"7655" 7139 0 29.1341380756146 7 TRUE "a"
"7656" 7140 0 16.41413165846 12 TRUE NA
"7657" 7144 0 29.0833333333333 6 TRUE "a"
"7658" 7144 0 17.849999666214 8 TRUE "a"
"7659" 7144 47.2476271390042 33.4457434676431 9 TRUE "a"
"7661" 7146 0 24.1571429116385 7 TRUE NA
"7662" 7146 0 17.6099998474121 10 TRUE NA
"7663" 7147 0 18.4266665140788 15 TRUE "a"
"7664" 7147 0 26.9833331108093 12 TRUE "a"
"7665" 7147 0 24.7375001907349 8 TRUE "a"
"7666" 7147 0 21.4400003433228 10 TRUE "a"
"7667" 7148 0 29.224999666214 8 TRUE NA
"7668" 7148 0 35.4200004577637 5 TRUE NA
"7669" 7148 0 34.5000002384186 8 TRUE NA
"7670" 7148 0 34.1875 8 TRUE NA
"7671" 7152 0 21.974999666214 8 TRUE NA
"7672" 7152 0 23.0599998474121 5 TRUE NA
"7673" 7154 0 15.1571430478777 7 TRUE NA
"7674" 7154 0 28.4111111958822 9 TRUE NA
"7675" 7155 0 30.7249999046326 4 TRUE NA
"7676" 7155 0 35.5833339691162 6 TRUE NA
"7677" 7155 0 38.5400001525879 5 TRUE NA
"7678" 7155 0 0 0 TRUE NA
"7679" 7156 0 10.5250000953674 4 TRUE "b"
"7680" 7156 687.274944912587 30.6666666666667 12 TRUE "b"
"7681" 7156 353.986051575237 28.4666667514377 9 TRUE "b"
"7682" 7156 0 9.30000019073486 1 TRUE "b"
"7683" 7158 309.005736610328 29.516666730245 6 TRUE NA
"7684" 7158 407.227780250657 29.8499999046326 8 TRUE NA
"7685" 7158 126.135051573158 31.5 6 TRUE NA
"7686" 7158 156.547988280579 29.3000001907349 6 TRUE NA
"7687" 7159 0 28.3749997615814 8 TRUE NA
"7688" 7159 349.719814198754 31.6500001907349 10 TRUE NA
"7689" 7159 300.673422668672 30.711110856798 9 TRUE NA
"7690" 7159 0 28.514285496303 7 TRUE NA
"7691" 7160 521.96497429138 29.5599998474121 10 TRUE "b"
"7692" 7160 0 28.3900001525879 10 TRUE "b"
"7693" 7160 0 21.2712509931308 5 TRUE "b"
"7694" 7160 346.567378964327 19.9888888465034 9 TRUE "b"
"7695" 7161 0 26.1571427753993 7 TRUE "b"
"7696" 7161 42.2976398907203 24.1999998092651 4 TRUE "b"
"7697" 7161 588.439156398751 22.97114001741 11 TRUE "b"
"7698" 7161 473.429647327441 26.7869377389801 12 TRUE "b"
"7699" 7162 28.8601802578887 19.7450568901093 11 TRUE "a"
"7700" 7162 0 25.8333333333333 4 TRUE "a"
"7701" 7162 0 0 0 TRUE "a"
"7702" 7162 477.799507598873 25.6300003051758 10 TRUE "a"
"7703" 7165 0 27.8366192793181 5 TRUE "a"
"7704" 7166 113.430991725855 31.1333335240682 6 TRUE NA
"7705" 7166 0 20.4666665395101 3 TRUE NA
"7706" 7166 13.4087273754608 17.4499998092651 4 TRUE NA
"7707" 7166 0 31.1774084589381 6 TRUE NA
"7708" 7168 202.186361493916 16.0142856325422 7 TRUE NA
"7709" 7189 0 28.698850326103 4 TRUE NA
"7710" 7190 0 29.3169433014475 4 TRUE NA
"7711" 7191 0 15.900000333786 4 TRUE "a"
"7712" 7191 0 25.266666730245 6 TRUE "a"
"7713" 7192 0 19.4431696824217 9 TRUE "b"
"7715" 7198 0 27.3189769138041 5 TRUE NA
"7716" 7198 0 28.0985485537376 10 TRUE NA
"7717" 7198 0 15.2249002962262 4 TRUE NA
"7719" 7200 114.85938161192 28.2230232176978 5 TRUE NA
"7720" 7200 329.369475875395 24.6567987234779 11 TRUE NA
"7721" 7200 107.60242940542 25.8142860957554 7 TRUE NA
"7722" 7200 400.394140140431 18.9437500238419 16 TRUE NA
"7723" 7201 0 25.0457279436403 3 TRUE NA
"7724" 7201 101.974024338717 18.0666666030884 3 TRUE NA
"7725" 7201 395.85333958253 33.7125010490417 8 TRUE NA
"7726" 7201 427.926141757326 28.9615383148193 13 TRUE NA
"7727" 7202 0 0 0 TRUE NA
"7728" 7202 341.420514451141 18.9250000317891 12 TRUE NA
"7729" 7202 0 13.1999998092651 3 TRUE NA
"7730" 7202 0 0 0 TRUE NA
"7731" 7203 139.771642091935 38.2375001907349 8 TRUE NA
"7732" 7203 253.711039813889 22.1142861502511 7 TRUE NA
"7733" 7203 235.070264586206 24.8111110263401 9 TRUE NA
"7734" 7203 93.379479092149 15.4749999046326 4 TRUE NA
"7735" 7204 173.447995480523 14.6833332379659 6 TRUE NA
"7736" 7204 159.913958103287 22.7599998474121 5 TRUE NA
"7737" 7204 31.3748761136903 17.3873159753828 14 TRUE NA
"7738" 7204 191.802948355198 20.152808358039 17 TRUE NA
"7739" 7205 321.308135161037 24.5800001144409 10 TRUE "a"
"7740" 7205 541.533710175009 29.0785714558193 14 TRUE "a"
"7741" 7205 0 0 0 TRUE "a"
"7742" 7205 254.043239628649 29.7142862592425 7 TRUE "a"
"7743" 7206 626.878684433245 35.2146184068249 8 TRUE "a"
"7744" 7206 642.939859536619 32.8500003814697 12 TRUE "a"
"7745" 7206 441.437149975686 34.4374997615814 8 TRUE "a"
"7746" 7206 799.00407223512 35.7785714013236 14 TRUE "a"
"7747" 7207 0 0 0 TRUE "a"
"7748" 7207 442.254452055427 26.4785078837923 8 TRUE "a"
"7749" 7207 0 0 1 TRUE "a"
"7750" 7207 0 19 2 TRUE "a"
"7751" 7208 12.1155042976611 6.69999980926514 1 TRUE "a"
"7752" 7208 614.207912404058 31.9416666030884 12 TRUE "a"
"7753" 7208 61.7759922714476 29.5631439998062 7 TRUE "a"
"7754" 7208 61.7249841809326 16.9682870847336 9 TRUE "a"
"7755" 7209 108.26276010511 27.4749999046326 8 TRUE NA
"7756" 7209 94.2209228717111 28.1727274114435 11 TRUE NA
"7757" 7209 368.621699157213 24.625 12 TRUE NA
"7758" 7209 230.139060829978 24.4793813967231 8 TRUE NA
"7759" 7210 377.128101211046 30.8999998569489 8 TRUE NA
"7760" 7210 295.627149053041 27.1456679178449 9 TRUE NA
"7761" 7210 0 15.6500000953674 2 TRUE NA
"7762" 7210 0 11.6999998092651 1 TRUE NA
"7763" 7212 1198.91732526767 36.1099999427795 20 TRUE NA
"7764" 7212 0 29.3875000476837 8 TRUE NA
"7765" 7212 113.724773637908 25.5500001907349 8 TRUE NA
"7766" 7212 0 28.3268704231361 6 TRUE NA
"7767" 7213 206.019408603127 32.8750003178914 12 TRUE NA
"7768" 7214 637.525747776843 39.2454549616033 11 TRUE "a"
"7769" 7214 526.979754466037 27.3579324966088 10 TRUE "a"
"7770" 7214 0 40.5 2 TRUE "a"
"7771" 7214 147.304423183991 21.4199999809265 10 TRUE "a"
"7772" 7215 49.9771347686728 27.4222221374512 9 TRUE NA
"7773" 7215 318.178179420164 30.389999961853 10 TRUE NA
"7774" 7215 124.23712608823 34.34444448683 9 TRUE NA
"7775" 7216 0 26.052184640494 14 TRUE "b"
"7776" 7216 252.734482524436 26.8363635323264 11 TRUE "b"
"7777" 7216 442.341464667939 28.0750001271566 12 TRUE "b"
"7778" 7216 217.945535801412 25.460000038147 10 TRUE "b"
"7779" 7218 183.990698433722 26.4777776930067 9 TRUE NA
"7780" 7218 248.840945045564 27.9333330790202 6 TRUE NA
"7781" 7218 537.232028449816 27.4833334287008 12 TRUE NA
"7782" 7218 108.945733710827 32.0111113654243 9 TRUE NA
"7783" 7220 108.372140681389 21.0894262186668 5 TRUE "a"
"7784" 7220 0 19.1999998092651 4 TRUE "a"
"7789" 7227 0 23.6636364676736 11 TRUE NA
"7790" 7227 0 26.3999998910087 7 TRUE NA
"7791" 7227 332.529596004868 35.0416666666667 12 TRUE NA
"7792" 7227 0 28.4891012594826 9 TRUE NA
"7793" 7228 10.8592718976013 8.96666685740153 3 TRUE NA
"7794" 7228 0 22.5749998092651 4 TRUE NA
"7795" 7228 402.630506787535 25.1366323805894 9 TRUE NA
"7796" 7228 76.4019832308589 13.460000038147 5 TRUE NA
"7797" 7229 0 32.4799999237061 5 TRUE "b"
"7798" 7229 0 20.2166663805644 6 TRUE "b"
"7799" 7229 0 25.6 5 TRUE "b"
"7800" 7229 0 23.2125000357628 8 TRUE "b"
"7801" 7230 0 37.5499992370605 2 TRUE NA
"7802" 7230 0 18.262500166893 8 TRUE NA
"7803" 7230 0 0 0 TRUE NA
"7804" 7230 0 29.2 5 TRUE NA
"7805" 7232 109.799760425216 23.9499998092651 6 TRUE NA
"7806" 7232 0 26.2 5 TRUE NA
"7807" 7232 21.9229888562215 21.1749999523163 4 TRUE NA
"7808" 7235 379.580367029517 27.09252276463 5 TRUE "a"
"7809" 7235 39.319640514901 24.085553982602 5 TRUE "a"
"7810" 7235 26.3069537001634 23.6521209050129 3 TRUE "a"
"7811" 7235 0 32.4800003051758 5 TRUE "a"
"7812" 7236 0 32.6666669845581 6 TRUE NA
"7813" 7236 47.0821378842966 24.2666670481364 3 TRUE NA
"7814" 7236 0 18.4499998092651 2 TRUE NA
"7815" 7236 0 33.8249998092651 8 TRUE NA
"7816" 7237 0 0 0 TRUE "b"
"7817" 7237 0 25.0937361988869 6 TRUE "b"
"7818" 7237 0 33.9000000953674 4 TRUE "b"
"7819" 7237 112.550956768412 26.8875000476837 8 TRUE "b"
"7820" 7238 0 27.0777775446574 9 TRUE NA
"7821" 7239 97.2140491213218 18.2999999182565 7 TRUE NA
"7822" 7239 0 29.3000001907349 8 TRUE NA
"7823" 7244 0 27.6600002288818 5 TRUE NA
"7824" 7244 0 27.6285717827933 7 TRUE NA
"7825" 7244 44.806613713024 33.1333332061768 3 TRUE NA
"7826" 7245 42.8791135744268 30.8571427209037 14 TRUE "a"
"7827" 7245 0 32.5342724488948 6 TRUE "a"
"7828" 7245 0 31.1750001907349 4 TRUE "a"
"7829" 7251 520.676203927653 24.5970234345635 11 TRUE "b"
"7830" 7252 0 28.3571428571429 7 TRUE "b"
"7831" 7252 0 30.5666662851969 3 TRUE "b"
"7832" 7252 0 33.580835178137 2 TRUE "b"
"7833" 7252 0 33.6999999682109 12 TRUE "b"
"7834" 7255 0 19.1399998664856 10 TRUE "b"
"7835" 7255 0 14.4874999523163 8 TRUE "b"
"7836" 7256 0 29.0800001144409 10 TRUE NA
"7837" 7256 0 25.1333335240682 6 TRUE NA
"7838" 7256 0 27.1333335240682 6 TRUE NA
"7839" 7263 14.3543950278408 7.90284013350966 4 TRUE "b"
"7840" 7265 58.1967034250115 32.1000006198883 8 TRUE NA
"7841" 7265 120.730150521401 32.8316785688639 3 TRUE NA
"7842" 7265 116.721640998608 31.8428579057966 7 TRUE NA
"7843" 7265 0 29.9687717716684 9 TRUE NA
"7844" 7267 0 25.697117851217 4 TRUE NA
"7845" 7267 0 0 0 TRUE NA
"7846" 7267 0 5.90000009536743 1 TRUE NA
"7847" 7267 140.149360423786 26.4999997880724 9 TRUE NA
"7848" 7268 48.3912256355679 31.7312801536593 6 TRUE "a"
"7849" 7273 0 27.7999999306419 11 TRUE "a"
"7850" 7273 0 0 0 TRUE "a"
"7851" 7273 0 29.6200000762939 5 TRUE "a"
"7852" 7343 0 19.6833333969116 6 TRUE "b"
"7853" 7349 0 27.6839284396631 6 TRUE NA
"7854" 7354 0 14.5 3 TRUE NA
"7855" 7355 417.768076666441 30.0096778215777 9 TRUE NA
"7856" 7355 308.477390187532 22.3235430882376 9 TRUE NA
"7857" 7355 527.473580152243 23.7749999364217 12 TRUE NA
"7858" 7356 0 27.9449883030998 10 TRUE "a"
"7859" 7356 171.506209522387 32.681768395811 7 TRUE "a"
"7860" 7356 136.997465721583 35.334830242089 7 TRUE "a"
"7861" 7356 617.75654453393 30.254545211792 11 TRUE "a"
"7862" 7357 349.758981518645 29.6499998569489 8 TRUE NA
"7863" 7357 429.478846449009 21.2999997572465 11 TRUE NA
"7864" 7357 392.515531005052 20.710000038147 10 TRUE NA
"7865" 7357 152.903156661857 29.8200000762939 5 TRUE NA
"7866" 7358 285.486864890432 22.7714285169329 7 TRUE NA
"7867" 7358 311.738740245371 23.2555557886759 9 TRUE NA
"7868" 7358 386.515793989999 21.0329117194386 9 TRUE NA
"7869" 7358 303.898079483126 23.9999997615814 8 TRUE NA
